id,age,reading_speed,reading_accuracy,reading_comprehension,writing_speed,writing_quality,grammar_sentence,phonetic_spelling,irregular_word_spelling,spelling_accuracy,reading_avg,writing_avg,spelling_avg,primary_focus,secondary_focus,tertiary_focus,difficulty_level
2044,9,48,40,23,61,56,26,37,20,48,37,48,35,Spelling,Reading,Writing,Severe
2045,11,46,0,15,15,16,22,1,20,2,20,18,8,Spelling,Writing,Reading,Profound
2046,8,23,17,50,33,29,9,20,48,32,30,24,33,Writing,Reading,Spelling,Profound
2047,11,58,58,53,26,63,35,25,38,43,56,41,35,Spelling,Writing,Reading,Moderate
2048,9,39,37,15,31,20,46,8,23,26,30,32,19,Spelling,Reading,Writing,Profound
2049,11,18,40,27,25,25,45,6,36,44,28,32,29,Reading,Spelling,Writing,Severe
2050,6,38,63,61,20,15,26,37,54,5,54,20,32,Writing,Spelling,Reading,Severe
2051,11,72,93,46,68,66,81,63,71,65,70,72,66,Spelling,Reading,Writing,Mild
2052,8,42,0,15,6,42,21,9,38,30,19,23,26,Reading,Writing,Spelling,Profound
2053,7,4,28,38,24,2,0,11,9,28,23,9,16,Writing,Spelling,Reading,Profound
2054,7,28,12,29,30,37,6,3,18,37,23,24,19,Spelling,Reading,Writing,Profound
2055,9,34,18,69,64,66,44,19,38,27,40,58,28,Spelling,Reading,Writing,Moderate
2056,12,30,24,49,23,32,49,27,50,20,34,35,32,Spelling,Reading,Writing,Severe
2057,7,72,71,44,66,57,51,82,51,69,62,58,67,Writing,Reading,Spelling,Mild
2058,11,10,53,17,8,32,15,43,31,4,27,18,26,Writing,Spelling,Reading,Profound
2059,7,30,56,54,52,41,51,26,43,45,47,48,38,Spelling,Reading,Writing,Severe
2060,11,16,30,15,36,37,20,33,14,11,20,31,19,Spelling,Reading,Writing,Profound
2061,11,49,41,17,47,59,27,39,56,0,36,44,32,Spelling,Reading,Writing,Severe
2062,7,96,85,89,88,70,72,49,60,59,90,77,56,Spelling,Writing,Reading,Mild
2063,8,43,34,29,41,24,66,71,57,65,35,44,64,Reading,Writing,Spelling,Moderate
2064,7,31,25,42,25,30,17,32,9,29,33,24,23,Spelling,Writing,Reading,Profound
2065,10,61,51,52,51,70,41,73,82,84,55,54,80,Writing,Reading,Spelling,Mild
2066,9,39,64,40,31,32,48,46,44,32,48,37,41,Writing,Spelling,Reading,Severe
2067,10,21,45,11,37,0,35,47,10,44,26,24,34,Writing,Reading,Spelling,Severe
2068,8,18,39,42,41,18,38,28,28,38,33,32,31,Spelling,Writing,Reading,Profound
2069,11,53,67,100,83,68,77,65,75,79,73,76,73,Reading,Spelling,Writing,Mild
2070,6,49,46,10,28,25,28,23,29,36,35,27,29,Writing,Spelling,Reading,Severe
2071,9,41,45,27,47,74,73,56,64,41,38,65,54,Reading,Spelling,Writing,Moderate
2072,9,60,26,33,37,21,34,36,16,23,40,31,25,Spelling,Writing,Reading,Severe
2073,9,5,46,18,29,20,10,21,39,4,23,20,21,Writing,Spelling,Reading,Profound
2074,11,85,80,58,63,90,63,81,49,100,74,72,77,Writing,Reading,Spelling,Mild
2075,9,73,61,25,41,32,36,34,47,29,53,36,37,Writing,Spelling,Reading,Moderate
2076,6,26,31,41,34,46,19,39,25,28,33,33,31,Spelling,Reading,Writing,Severe
2077,6,2,14,49,30,0,2,29,31,14,22,11,25,Writing,Reading,Spelling,Profound
2078,7,40,8,19,0,11,0,29,2,4,22,4,12,Writing,Spelling,Reading,Profound
2079,9,46,19,19,56,1,28,62,56,24,28,28,47,Reading,Writing,Spelling,Severe
2080,12,52,35,48,52,61,72,42,22,68,45,62,44,Spelling,Reading,Writing,Moderate
2081,11,39,47,51,43,53,68,48,52,48,46,55,49,Reading,Spelling,Writing,Moderate
2082,7,30,52,40,35,15,23,19,53,50,41,24,41,Writing,Reading,Spelling,Severe
2083,7,32,21,22,10,18,13,19,26,17,25,14,21,Writing,Spelling,Reading,Profound
2084,11,50,44,41,56,45,46,68,56,17,45,49,47,Reading,Spelling,Writing,Moderate
2085,12,67,49,31,56,36,37,45,52,53,49,43,50,Writing,Reading,Spelling,Moderate
2086,10,24,19,31,17,30,18,41,52,21,25,22,38,Writing,Reading,Spelling,Severe
2087,12,64,49,31,28,50,28,38,53,37,48,35,43,Writing,Spelling,Reading,Severe
2088,6,61,32,16,50,22,29,43,35,46,36,34,41,Writing,Reading,Spelling,Severe
2089,7,76,98,65,73,69,60,74,54,70,80,67,66,Spelling,Writing,Reading,Mild
2090,8,60,37,61,63,43,54,57,35,25,53,53,39,Spelling,Reading,Writing,Moderate
2091,6,12,20,7,47,37,34,21,30,13,13,39,21,Reading,Spelling,Writing,Profound
2092,10,100,99,83,72,71,74,67,68,58,94,72,64,Spelling,Writing,Reading,Mild
2093,6,44,57,23,52,59,59,40,63,22,41,57,42,Reading,Spelling,Writing,Moderate
2094,11,46,0,22,21,46,7,36,16,2,23,25,18,Spelling,Reading,Writing,Profound
2095,8,64,81,38,70,23,30,36,37,42,61,41,38,Spelling,Writing,Reading,Moderate
2096,9,78,66,64,79,58,58,68,70,78,69,65,72,Writing,Reading,Spelling,Mild
2097,10,24,14,22,38,56,14,41,64,51,20,36,52,Reading,Writing,Spelling,Severe
2098,7,7,21,29,7,20,4,17,21,6,19,10,15,Writing,Spelling,Reading,Profound
2099,10,34,55,6,55,33,4,20,26,34,32,31,27,Spelling,Writing,Reading,Severe
2100,6,56,59,48,13,2,24,32,17,25,54,13,25,Writing,Spelling,Reading,Severe
2101,7,86,100,62,78,77,86,46,79,49,83,80,58,Spelling,Writing,Reading,Mild
2102,7,39,24,24,29,64,19,17,30,44,29,37,30,Reading,Spelling,Writing,Severe
2103,6,15,0,25,25,11,12,39,17,34,13,16,30,Reading,Writing,Spelling,Profound
2104,12,54,52,51,18,51,36,34,51,44,52,35,43,Writing,Spelling,Reading,Moderate
2105,6,39,44,48,38,25,79,27,18,64,44,47,36,Spelling,Reading,Writing,Moderate
2106,8,29,3,43,32,16,25,10,8,5,25,24,8,Spelling,Writing,Reading,Profound
2107,6,95,56,62,86,62,42,69,41,65,71,63,58,Spelling,Writing,Reading,Mild
2108,6,72,36,64,42,51,56,31,33,38,57,50,34,Spelling,Writing,Reading,Moderate
2109,9,25,6,50,0,39,33,28,42,19,27,24,30,Writing,Reading,Spelling,Profound
2110,12,47,88,54,41,73,99,89,58,63,63,71,70,Reading,Spelling,Writing,Mild
2111,6,27,60,37,29,54,19,36,31,38,41,34,35,Writing,Spelling,Reading,Severe
2112,10,51,20,57,50,31,38,49,73,65,43,40,62,Writing,Reading,Spelling,Moderate
2113,8,16,7,11,16,25,13,26,4,44,11,18,25,Reading,Writing,Spelling,Profound
2114,6,65,52,36,17,21,56,5,40,33,51,31,26,Spelling,Writing,Reading,Severe
2115,6,47,46,46,38,49,17,36,46,16,46,35,33,Spelling,Writing,Reading,Severe
2116,8,43,38,69,28,41,57,47,63,55,50,42,55,Writing,Reading,Spelling,Moderate
2117,9,11,43,57,43,43,34,38,22,7,37,40,22,Spelling,Reading,Writing,Severe
2118,8,52,53,82,55,82,61,76,47,69,62,66,64,Reading,Spelling,Writing,Mild
2119,11,28,14,49,44,10,13,4,23,32,30,22,20,Spelling,Writing,Reading,Profound
2120,6,17,34,41,37,29,4,6,27,30,31,23,21,Spelling,Writing,Reading,Profound
2121,10,64,53,41,24,13,23,19,23,45,53,20,29,Writing,Spelling,Reading,Severe
2122,9,50,12,52,24,15,16,37,51,46,38,18,45,Writing,Reading,Spelling,Severe
2123,6,53,51,21,40,22,19,12,36,45,42,27,31,Writing,Spelling,Reading,Severe
2124,6,44,22,32,25,35,27,33,22,25,33,29,27,Spelling,Writing,Reading,Severe
2125,11,46,47,27,15,46,21,35,32,47,40,27,38,Writing,Spelling,Reading,Severe
2126,12,36,45,18,26,30,3,23,33,15,33,20,24,Writing,Spelling,Reading,Profound
2127,12,17,46,27,34,13,4,40,8,41,30,17,30,Writing,Reading,Spelling,Profound
2128,9,85,65,86,80,80,59,49,64,74,79,73,62,Spelling,Writing,Reading,Mild
2129,9,48,70,21,51,62,25,21,56,41,46,46,39,Spelling,Reading,Writing,Moderate
2130,8,78,58,40,76,55,31,62,54,63,59,54,60,Writing,Reading,Spelling,Moderate
2131,8,55,74,32,67,42,52,45,72,30,54,54,49,Spelling,Reading,Writing,Moderate
2132,7,43,47,70,51,54,57,57,47,26,53,54,43,Spelling,Reading,Writing,Moderate
2133,11,34,31,55,13,21,6,25,33,44,40,13,34,Writing,Spelling,Reading,Severe
2134,7,75,72,57,57,80,44,79,66,60,68,60,68,Writing,Reading,Spelling,Mild
2135,11,52,60,67,70,23,51,60,39,26,60,48,42,Spelling,Writing,Reading,Moderate
2136,6,34,9,24,29,7,12,0,34,20,22,16,18,Writing,Spelling,Reading,Profound
2137,9,49,50,74,80,50,44,51,59,46,58,58,52,Spelling,Reading,Writing,Moderate
2138,11,59,47,49,35,1,54,53,30,52,52,30,45,Writing,Spelling,Reading,Severe
2139,10,63,44,26,45,35,9,18,49,46,44,30,38,Writing,Spelling,Reading,Severe
2140,7,35,0,24,21,0,0,10,20,28,20,7,19,Writing,Spelling,Reading,Profound
2141,8,80,63,41,68,43,67,37,50,70,61,59,52,Spelling,Writing,Reading,Moderate
2142,6,11,27,32,36,0,0,23,12,17,23,12,17,Writing,Spelling,Reading,Profound
2143,11,82,71,68,35,52,39,33,29,63,74,42,42,Writing,Spelling,Reading,Moderate
2144,11,27,43,28,35,46,45,22,16,26,33,42,21,Spelling,Reading,Writing,Severe
2145,6,36,34,30,17,37,35,17,21,15,33,30,18,Spelling,Writing,Reading,Profound
2146,6,28,24,39,17,31,10,31,35,45,30,19,37,Writing,Reading,Spelling,Profound
2147,7,56,53,31,63,60,60,44,54,18,47,61,39,Spelling,Reading,Writing,Moderate
2148,7,49,36,16,18,30,53,25,31,19,34,34,25,Spelling,Reading,Writing,Severe
2149,6,22,23,19,31,24,51,26,53,31,21,35,37,Reading,Writing,Spelling,Severe
2150,6,34,47,46,22,38,54,16,44,36,42,38,32,Spelling,Writing,Reading,Severe
2151,8,39,54,51,49,68,64,29,41,41,48,60,37,Spelling,Reading,Writing,Moderate
2152,9,69,61,51,48,34,20,70,62,69,60,34,67,Writing,Reading,Spelling,Moderate
2153,11,57,37,43,78,27,36,58,40,29,46,47,42,Spelling,Reading,Writing,Moderate
2154,9,58,75,100,80,76,66,60,64,52,78,74,59,Spelling,Writing,Reading,Mild
2155,9,59,53,75,82,49,55,59,65,48,62,62,57,Spelling,Reading,Writing,Mild
2156,12,43,52,42,21,48,57,64,25,55,46,42,48,Writing,Reading,Spelling,Severe
2157,11,19,63,47,62,13,47,37,24,46,43,41,36,Spelling,Writing,Reading,Severe
2158,12,56,61,30,18,69,27,29,69,45,49,38,48,Writing,Spelling,Reading,Moderate
2159,9,63,44,68,73,31,21,51,40,33,58,42,41,Spelling,Writing,Reading,Moderate
2160,8,37,21,37,30,64,47,39,18,51,32,47,36,Reading,Spelling,Writing,Severe
2161,10,28,52,14,16,30,40,41,41,16,31,29,33,Writing,Reading,Spelling,Severe
2162,7,40,47,46,26,47,42,23,28,51,44,38,34,Spelling,Writing,Reading,Severe
2163,9,16,27,10,5,5,14,6,9,34,18,8,16,Writing,Spelling,Reading,Profound
2164,12,27,54,42,24,42,24,38,49,26,41,30,38,Writing,Spelling,Reading,Moderate
2165,6,8,17,44,20,49,9,12,49,23,23,26,28,Reading,Writing,Spelling,Severe
2166,6,24,21,43,42,70,77,65,58,21,29,63,48,Reading,Spelling,Writing,Moderate
2167,9,42,34,20,47,29,18,3,7,18,32,31,9,Spelling,Writing,Reading,Profound
2168,10,33,13,36,0,35,20,23,34,10,27,18,22,Writing,Spelling,Reading,Profound
2169,6,83,90,75,55,47,60,65,61,58,83,54,61,Writing,Spelling,Reading,Mild
2170,10,80,31,64,34,44,58,43,62,48,58,45,51,Writing,Spelling,Reading,Moderate
2171,12,67,20,35,24,26,17,0,35,24,41,22,20,Spelling,Writing,Reading,Severe
2172,10,35,14,32,21,12,15,25,38,46,27,16,36,Writing,Reading,Spelling,Profound
2173,9,36,11,15,39,0,25,23,20,0,21,21,14,Spelling,Reading,Writing,Profound
2174,10,2,24,4,22,4,0,24,39,14,10,9,26,Writing,Reading,Spelling,Profound
2175,7,54,31,49,55,24,42,53,63,68,45,40,61,Writing,Reading,Spelling,Moderate
2176,9,39,15,23,21,32,18,33,27,0,26,24,20,Spelling,Writing,Reading,Profound
2177,11,25,20,35,11,29,30,11,24,29,27,23,21,Spelling,Writing,Reading,Profound
2178,6,45,25,46,38,39,13,13,42,51,39,30,35,Writing,Spelling,Reading,Severe
2179,12,67,35,42,63,68,20,26,42,53,48,50,40,Spelling,Reading,Writing,Moderate
2180,10,53,29,19,12,16,21,31,43,39,34,16,38,Writing,Reading,Spelling,Profound
2181,8,59,27,59,64,48,65,38,49,71,48,59,53,Reading,Spelling,Writing,Moderate
2182,8,82,67,76,70,92,86,46,73,70,75,83,63,Spelling,Reading,Writing,Mild
2183,9,37,29,21,30,29,30,57,50,54,29,30,54,Reading,Writing,Spelling,Severe
2184,10,17,0,0,22,31,2,40,2,39,6,18,27,Reading,Writing,Spelling,Profound
2185,9,17,19,16,31,11,0,32,12,7,17,14,17,Writing,Reading,Spelling,Profound
2186,7,22,77,54,39,42,19,49,37,16,51,33,34,Writing,Spelling,Reading,Moderate
2187,10,23,20,5,7,18,47,42,24,41,16,24,36,Reading,Writing,Spelling,Profound
2188,11,22,16,8,0,25,16,10,29,26,15,14,22,Writing,Reading,Spelling,Profound
2189,10,2,0,34,25,16,45,7,17,29,12,29,18,Reading,Spelling,Writing,Profound
2190,6,35,51,17,38,42,59,17,22,19,34,46,19,Spelling,Reading,Writing,Severe
2191,8,41,36,28,40,29,20,12,15,19,35,30,15,Spelling,Writing,Reading,Profound
2192,6,42,62,36,54,46,27,63,64,53,47,42,60,Writing,Reading,Spelling,Moderate
2193,8,74,55,48,45,44,39,40,57,46,59,43,48,Writing,Spelling,Reading,Moderate
2194,11,44,49,57,36,46,49,52,61,45,50,44,53,Writing,Reading,Spelling,Moderate
2195,11,41,32,33,58,54,23,47,45,38,35,45,43,Reading,Spelling,Writing,Moderate
2196,8,52,38,80,73,20,70,49,26,25,57,54,33,Spelling,Writing,Reading,Moderate
2197,6,47,39,33,12,52,45,42,52,38,40,36,44,Writing,Reading,Spelling,Severe
2198,11,62,35,51,46,47,37,34,38,16,49,43,29,Spelling,Writing,Reading,Moderate
2199,11,85,63,83,59,87,74,64,89,86,77,73,80,Writing,Reading,Spelling,Mild
2200,6,3,39,12,3,33,23,35,60,44,18,20,46,Reading,Writing,Spelling,Severe
2201,8,37,41,50,39,57,62,65,35,46,43,53,49,Reading,Spelling,Writing,Moderate
2202,7,49,56,35,36,33,55,38,70,69,47,41,59,Writing,Reading,Spelling,Moderate
2203,10,0,28,11,24,24,34,24,5,14,13,27,14,Reading,Spelling,Writing,Profound
2204,9,54,75,60,55,40,62,44,46,55,63,52,48,Spelling,Writing,Reading,Moderate
2205,8,82,75,44,30,72,36,50,40,40,67,46,43,Spelling,Writing,Reading,Moderate
2206,12,52,27,60,58,33,62,46,20,64,46,51,43,Spelling,Reading,Writing,Moderate
2207,8,28,35,51,20,41,13,54,26,15,38,25,32,Writing,Spelling,Reading,Severe
2208,12,62,28,30,41,30,25,41,52,6,40,32,33,Writing,Spelling,Reading,Severe
2209,10,49,50,59,71,57,33,41,70,29,53,54,47,Spelling,Reading,Writing,Moderate
2210,10,50,51,32,19,69,47,56,60,34,44,45,50,Reading,Writing,Spelling,Moderate
2211,12,39,30,46,51,38,54,45,59,39,38,48,48,Reading,Writing,Spelling,Moderate
2212,12,47,38,74,56,58,62,44,44,44,53,59,44,Spelling,Reading,Writing,Moderate
2213,9,89,100,100,55,49,78,96,60,65,96,61,74,Writing,Spelling,Reading,Mild
2214,7,42,28,36,34,23,58,21,35,11,35,38,22,Spelling,Reading,Writing,Severe
2215,12,5,40,15,44,61,28,35,19,41,20,44,32,Reading,Spelling,Writing,Severe
2216,10,27,45,46,51,38,4,21,36,17,39,31,25,Spelling,Writing,Reading,Profound
2217,11,56,44,56,32,66,28,42,46,37,52,42,42,Writing,Spelling,Reading,Moderate
2218,9,58,67,56,69,67,66,61,63,57,60,67,60,Reading,Spelling,Writing,Mild
2219,7,80,69,41,51,50,41,72,40,61,63,47,58,Writing,Spelling,Reading,Moderate
2220,12,57,31,47,26,22,40,29,49,10,45,29,29,Writing,Spelling,Reading,Severe
2221,8,76,53,79,63,81,54,85,87,68,69,66,80,Writing,Reading,Spelling,Mild
2222,7,52,37,29,24,21,26,0,15,26,39,24,14,Spelling,Writing,Reading,Severe
2223,6,35,34,42,34,28,23,50,16,23,37,28,30,Writing,Spelling,Reading,Profound
2224,8,79,87,96,78,80,44,61,71,71,87,67,68,Writing,Spelling,Reading,Mild
2225,6,80,93,98,76,59,62,66,76,64,90,66,69,Writing,Spelling,Reading,Mild
2226,8,34,18,51,41,22,49,19,25,22,34,37,22,Spelling,Reading,Writing,Severe
2227,11,13,0,7,20,22,20,7,36,24,7,21,22,Reading,Writing,Spelling,Profound
2228,8,67,38,41,53,60,77,66,59,62,49,63,62,Reading,Spelling,Writing,Moderate
2229,6,82,80,84,78,83,70,71,84,63,82,77,73,Spelling,Writing,Reading,Mild
2230,9,40,34,39,7,1,39,22,26,40,38,16,29,Writing,Spelling,Reading,Profound
2231,6,0,31,26,39,29,44,0,15,36,19,37,17,Spelling,Reading,Writing,Profound
2232,12,36,25,42,0,43,30,35,26,39,34,24,33,Writing,Spelling,Reading,Profound
2233,7,45,49,12,25,27,48,24,10,47,35,33,27,Spelling,Writing,Reading,Severe
2234,8,65,65,36,33,54,48,37,17,23,55,45,26,Spelling,Writing,Reading,Moderate
2235,10,86,100,80,76,54,99,55,72,81,89,76,69,Spelling,Writing,Reading,Mild
2236,11,8,16,14,42,11,34,19,23,35,13,29,26,Reading,Spelling,Writing,Profound
2237,7,42,68,31,32,43,68,51,39,34,47,48,41,Spelling,Reading,Writing,Moderate
2238,7,0,8,39,0,0,9,28,35,30,16,3,31,Writing,Reading,Spelling,Profound
2239,12,14,35,27,39,27,46,21,29,33,25,37,28,Reading,Spelling,Writing,Severe
2240,10,86,85,100,51,62,44,66,43,66,90,52,58,Writing,Spelling,Reading,Mild
2241,6,89,78,89,78,70,52,50,62,100,85,67,71,Writing,Spelling,Reading,Mild
2242,10,39,48,29,51,60,29,46,32,47,39,47,42,Reading,Spelling,Writing,Severe
2243,12,55,73,31,54,32,39,26,26,76,53,42,43,Writing,Spelling,Reading,Moderate
2244,12,44,36,36,47,39,28,57,40,60,39,38,52,Writing,Reading,Spelling,Severe
2245,12,65,49,71,44,24,28,36,26,36,62,32,33,Writing,Spelling,Reading,Moderate
2246,7,24,17,47,16,4,11,32,20,0,29,10,17,Writing,Spelling,Reading,Profound
2247,6,30,11,26,26,22,8,33,34,4,22,19,24,Writing,Reading,Spelling,Severe
2248,12,84,66,61,57,70,43,32,48,57,70,57,46,Spelling,Writing,Reading,Moderate
2249,6,47,38,36,11,15,44,25,15,29,40,23,23,Writing,Spelling,Reading,Severe
2250,7,6,42,21,3,20,13,7,23,28,23,12,19,Writing,Spelling,Reading,Profound
2251,7,40,62,72,55,65,75,59,67,24,58,65,50,Spelling,Reading,Writing,Moderate
2252,8,24,22,16,1,37,2,31,25,15,21,13,24,Writing,Reading,Spelling,Profound
2253,9,3,51,25,16,42,4,34,26,27,26,21,29,Writing,Reading,Spelling,Profound
2254,9,7,53,24,17,29,28,6,28,27,28,25,20,Spelling,Writing,Reading,Profound
2255,9,87,78,69,86,58,65,55,72,74,78,70,67,Spelling,Writing,Reading,Mild
2256,6,6,29,9,36,14,13,20,36,28,15,21,28,Reading,Writing,Spelling,Profound
2257,9,72,79,53,53,57,56,50,60,46,68,55,52,Spelling,Writing,Reading,Moderate
2258,9,75,67,81,76,57,64,51,81,53,74,66,62,Spelling,Writing,Reading,Mild
2259,10,63,54,36,64,50,45,80,38,59,51,53,59,Reading,Writing,Spelling,Moderate
2260,7,25,31,42,44,23,10,25,26,2,33,26,18,Spelling,Writing,Reading,Profound
2261,9,37,38,55,50,62,39,25,36,24,43,50,28,Spelling,Reading,Writing,Moderate
2262,9,0,0,31,34,47,19,24,25,25,10,33,25,Reading,Spelling,Writing,Profound
2263,6,42,56,44,65,46,21,39,52,42,47,44,44,Writing,Spelling,Reading,Moderate
2264,11,0,41,11,25,10,16,10,13,45,17,17,23,Reading,Writing,Spelling,Profound
2265,8,46,68,52,33,35,72,51,47,25,55,47,41,Spelling,Writing,Reading,Moderate
2266,10,77,69,56,54,69,83,93,58,88,67,69,80,Reading,Writing,Spelling,Mild
2267,9,61,65,38,35,22,50,42,1,43,55,36,29,Spelling,Writing,Reading,Severe
2268,12,43,61,65,30,36,57,48,50,46,56,41,48,Writing,Spelling,Reading,Moderate
2269,11,50,2,16,18,0,0,23,30,27,23,6,27,Writing,Reading,Spelling,Profound
2270,6,40,40,47,33,27,22,11,7,19,42,27,12,Spelling,Writing,Reading,Profound
2271,10,49,17,31,4,4,49,14,6,45,32,19,22,Writing,Spelling,Reading,Severe
2272,9,26,16,52,39,33,43,13,40,11,31,38,21,Spelling,Reading,Writing,Profound
2273,6,45,1,49,49,19,30,27,6,24,32,33,19,Spelling,Reading,Writing,Profound
2274,7,53,57,60,49,42,31,75,22,35,57,41,44,Writing,Spelling,Reading,Moderate
2275,10,85,54,98,70,44,87,64,70,85,79,67,73,Writing,Spelling,Reading,Mild
2276,12,68,80,56,67,64,35,66,34,56,68,55,52,Spelling,Writing,Reading,Moderate
2277,10,19,38,18,16,0,15,35,6,0,25,10,14,Writing,Spelling,Reading,Profound
2278,7,50,28,51,24,31,24,46,39,11,43,26,32,Writing,Spelling,Reading,Severe
2279,8,60,78,42,25,75,47,41,29,67,60,49,46,Spelling,Writing,Reading,Moderate
2280,12,27,49,41,1,13,45,37,39,28,39,20,35,Writing,Spelling,Reading,Profound
2281,7,36,20,19,5,30,11,37,23,21,25,15,27,Writing,Reading,Spelling,Severe
2282,12,78,88,60,60,57,73,95,91,52,75,63,79,Writing,Reading,Spelling,Mild
2283,12,50,85,77,85,76,77,69,58,76,71,79,68,Spelling,Reading,Writing,Mild
2284,9,31,29,31,12,35,0,6,20,12,30,16,13,Spelling,Writing,Reading,Profound
2285,6,56,30,42,30,73,63,48,50,22,43,55,40,Spelling,Reading,Writing,Moderate
2286,9,20,14,0,36,13,15,27,27,45,11,21,33,Reading,Writing,Spelling,Profound
2287,10,71,63,64,55,44,75,68,30,40,66,58,46,Spelling,Writing,Reading,Moderate
2288,12,33,37,26,36,12,12,2,19,50,32,20,24,Writing,Spelling,Reading,Severe
2289,6,29,9,51,29,40,18,30,38,26,30,29,31,Writing,Reading,Spelling,Profound
2290,6,63,74,43,26,72,51,24,71,19,60,50,38,Spelling,Writing,Reading,Moderate
2291,7,31,42,52,19,32,24,3,27,30,42,25,20,Spelling,Writing,Reading,Profound
2292,7,47,23,40,56,47,71,53,36,49,37,58,46,Reading,Spelling,Writing,Moderate
2293,6,42,48,22,61,73,64,35,33,74,37,66,47,Reading,Spelling,Writing,Moderate
2294,8,77,77,66,59,71,94,90,55,55,73,75,67,Spelling,Reading,Writing,Mild
2295,7,28,38,0,6,20,37,18,41,22,22,21,27,Writing,Reading,Spelling,Profound
2296,10,14,4,45,10,33,18,40,39,15,21,20,31,Writing,Reading,Spelling,Profound
2297,8,60,44,46,36,41,54,54,15,33,50,44,34,Spelling,Writing,Reading,Moderate
2298,7,24,36,32,16,35,20,29,42,41,31,24,37,Writing,Reading,Spelling,Profound
2299,9,71,76,100,61,56,96,56,62,93,82,71,70,Spelling,Writing,Reading,Mild
2300,12,64,37,38,9,52,34,59,41,24,46,32,41,Writing,Spelling,Reading,Severe
2301,11,82,65,58,88,62,88,75,46,100,68,79,74,Reading,Spelling,Writing,Mild
2302,12,51,43,56,45,18,22,49,25,18,50,28,31,Writing,Spelling,Reading,Severe
2303,10,30,26,54,15,16,29,20,42,29,37,20,30,Writing,Spelling,Reading,Profound
2304,6,17,26,17,20,19,38,39,19,37,20,26,32,Reading,Writing,Spelling,Severe
2305,9,72,82,75,61,77,64,65,78,55,76,67,66,Spelling,Writing,Reading,Mild
2306,10,46,27,57,42,29,27,10,32,19,43,33,20,Spelling,Writing,Reading,Severe
2307,8,45,82,22,39,56,70,73,45,25,50,55,48,Spelling,Reading,Writing,Moderate
2308,6,28,21,35,37,28,22,15,7,28,28,29,17,Spelling,Reading,Writing,Profound
2309,12,3,16,43,26,8,40,43,9,16,21,25,23,Reading,Spelling,Writing,Profound
2310,11,29,60,60,42,62,64,66,59,55,50,56,60,Reading,Writing,Spelling,Moderate
2311,12,51,56,43,30,46,35,57,50,60,50,37,56,Writing,Reading,Spelling,Moderate
2312,7,49,42,39,44,23,37,48,47,15,43,35,37,Writing,Spelling,Reading,Severe
2313,12,13,42,16,42,46,24,35,50,18,24,37,34,Reading,Spelling,Writing,Severe
2314,7,28,55,27,46,25,77,46,34,65,37,49,48,Reading,Spelling,Writing,Moderate
2315,9,35,26,34,32,32,17,11,18,26,32,27,18,Spelling,Writing,Reading,Profound
2316,7,21,9,21,12,28,31,13,27,29,17,24,23,Reading,Spelling,Writing,Profound
2317,12,29,41,33,9,41,14,10,32,10,34,21,17,Spelling,Writing,Reading,Severe
2318,7,79,66,64,41,50,34,46,59,27,70,42,44,Writing,Spelling,Reading,Moderate
2319,11,17,26,0,32,33,13,18,10,11,14,26,13,Spelling,Reading,Writing,Profound
2320,6,40,41,21,46,13,8,0,28,29,34,22,19,Spelling,Writing,Reading,Profound
2321,12,62,53,33,42,69,20,62,24,54,49,44,47,Writing,Spelling,Reading,Moderate
2322,6,64,38,68,52,28,54,32,30,55,57,45,39,Spelling,Writing,Reading,Moderate
2323,7,73,59,41,71,69,31,44,34,33,58,57,37,Spelling,Writing,Reading,Moderate
2324,6,51,43,33,19,34,26,7,16,14,42,26,12,Spelling,Writing,Reading,Profound
2325,8,26,41,31,53,21,55,7,48,10,33,43,22,Spelling,Reading,Writing,Severe
2326,10,48,14,20,0,8,8,32,15,40,27,5,29,Writing,Reading,Spelling,Profound
2327,11,11,41,29,15,25,29,50,32,23,27,23,35,Writing,Reading,Spelling,Severe
2328,7,28,47,44,56,23,61,32,22,37,40,47,30,Spelling,Reading,Writing,Moderate
2329,7,20,40,35,14,29,10,46,10,21,32,18,26,Writing,Spelling,Reading,Profound
2330,12,21,61,64,44,19,31,13,57,47,49,31,39,Writing,Spelling,Reading,Severe
2331,9,20,57,36,47,37,44,79,46,37,38,43,54,Reading,Writing,Spelling,Moderate
2332,6,89,81,73,65,55,85,75,49,82,81,68,69,Writing,Spelling,Reading,Mild
2333,8,90,49,45,60,81,81,65,73,87,61,74,75,Reading,Writing,Spelling,Mild
2334,12,58,56,58,57,34,56,39,39,59,57,49,46,Spelling,Writing,Reading,Moderate
2335,7,26,21,20,32,23,9,9,2,5,22,21,5,Spelling,Writing,Reading,Profound
2336,12,73,44,56,51,69,51,35,50,36,58,57,40,Spelling,Writing,Reading,Moderate
2337,7,81,23,62,30,65,57,20,50,51,55,51,40,Spelling,Writing,Reading,Moderate
2338,9,62,30,53,20,16,20,42,36,42,48,19,40,Writing,Spelling,Reading,Severe
2339,8,57,63,74,83,84,67,59,51,44,65,78,51,Spelling,Reading,Writing,Mild
2340,8,29,21,31,48,52,14,45,47,47,27,38,46,Reading,Writing,Spelling,Severe
