id,age,reading_speed,reading_accuracy,reading_comprehension,writing_speed,writing_quality,grammar_sentence,phonetic_spelling,irregular_word_spelling,spelling_accuracy,reading_avg,writing_avg,spelling_avg,primary_focus,secondary_focus,tertiary_focus,difficulty_level
4537,11,60,60,27,30,54,64,58,23,66,49,49,49,Reading,Writing,Spelling,Moderate
4538,12,33,35,21,25,3,28,26,36,27,30,19,30,Writing,Reading,Spelling,Profound
4539,13,43,50,12,20,24,48,45,12,23,35,31,27,Spelling,Writing,Reading,Severe
4540,14,64,28,59,74,50,66,17,58,50,50,63,42,Spelling,Reading,Writing,Moderate
4541,15,40,20,23,28,21,1,27,35,7,28,17,23,Writing,Spelling,Reading,Profound
4542,15,50,62,28,17,42,62,73,56,60,47,40,63,Writing,Reading,Spelling,Moderate
4543,11,19,33,3,47,35,7,30,0,14,18,30,15,Spelling,Reading,Writing,Profound
4544,8,69,49,46,29,77,40,53,34,20,55,49,36,Spelling,Writing,Reading,Moderate
4545,14,14,44,30,0,41,38,43,24,11,29,26,26,Writing,Spelling,Reading,Profound
4546,6,4,19,0,20,8,4,19,14,4,8,11,12,Reading,Writing,Spelling,Profound
4547,12,84,54,62,67,68,77,91,86,50,67,71,76,Reading,Writing,Spelling,Mild
4548,6,46,29,23,26,48,27,24,13,65,33,34,34,Reading,Writing,Spelling,Severe
4549,15,67,65,78,82,56,94,92,63,82,70,77,79,Reading,Writing,Spelling,Mild
4550,10,39,24,29,10,18,58,35,22,9,31,29,22,Spelling,Writing,Reading,Severe
4551,6,67,39,68,67,33,62,49,40,39,58,54,43,Spelling,Writing,Reading,Moderate
4552,15,22,22,20,10,15,34,11,36,37,21,20,28,Writing,Reading,Spelling,Profound
4553,16,53,7,41,29,34,22,26,28,15,34,28,23,Spelling,Writing,Reading,Profound
4554,14,65,51,60,68,58,62,68,70,73,59,63,70,Reading,Writing,Spelling,Mild
4555,14,35,20,57,21,37,24,2,25,9,37,27,12,Spelling,Writing,Reading,Severe
4556,11,53,24,62,41,68,51,67,47,28,46,53,47,Reading,Spelling,Writing,Moderate
4557,6,66,75,46,70,73,94,85,89,50,62,79,75,Reading,Spelling,Writing,Mild
4558,12,77,55,91,57,48,72,40,61,60,74,59,54,Spelling,Writing,Reading,Mild
4559,18,57,88,86,90,73,57,64,60,84,77,73,69,Spelling,Writing,Reading,Mild
4560,12,31,7,23,8,31,40,50,19,62,20,26,44,Reading,Writing,Spelling,Severe
4561,18,14,18,37,32,37,37,25,22,22,23,35,23,Reading,Spelling,Writing,Profound
4562,12,57,47,35,40,54,66,71,60,53,46,53,61,Reading,Writing,Spelling,Moderate
4563,7,73,51,50,61,71,24,66,72,75,58,52,71,Writing,Reading,Spelling,Moderate
4564,15,37,17,33,18,23,14,28,0,25,29,18,18,Writing,Spelling,Reading,Profound
4565,17,69,74,74,84,54,77,51,64,58,72,72,58,Spelling,Reading,Writing,Mild
4566,12,62,63,21,52,58,41,72,60,50,49,50,61,Reading,Writing,Spelling,Moderate
4567,18,56,38,48,38,79,48,51,45,47,47,55,48,Reading,Spelling,Writing,Moderate
4568,9,24,24,29,45,1,17,4,27,23,26,21,18,Spelling,Writing,Reading,Profound
4569,8,87,49,82,63,81,77,73,74,51,73,74,66,Spelling,Reading,Writing,Mild
4570,10,52,48,0,14,0,13,47,41,28,33,9,39,Writing,Reading,Spelling,Profound
4571,8,36,47,32,44,43,38,58,9,53,38,42,40,Reading,Spelling,Writing,Severe
4572,7,38,62,66,58,56,32,76,23,40,55,49,46,Spelling,Writing,Reading,Moderate
4573,16,40,39,50,37,45,30,2,49,11,43,37,21,Spelling,Writing,Reading,Severe
4574,17,54,38,34,17,33,74,34,50,39,42,41,41,Writing,Spelling,Reading,Moderate
4575,14,18,50,45,44,23,29,42,54,20,38,32,39,Writing,Reading,Spelling,Severe
4576,13,40,48,27,39,37,30,37,56,26,38,35,40,Writing,Reading,Spelling,Moderate
4577,10,29,14,36,22,15,0,0,14,13,26,12,9,Spelling,Writing,Reading,Profound
4578,14,49,43,43,58,4,50,55,17,20,45,37,31,Spelling,Writing,Reading,Severe
4579,10,50,23,42,12,40,16,0,0,1,38,23,0,Spelling,Writing,Reading,Profound
4580,10,28,0,25,35,1,51,27,22,11,18,29,20,Reading,Spelling,Writing,Profound
4581,11,45,46,52,70,34,27,59,50,52,48,44,54,Writing,Reading,Spelling,Moderate
4582,16,79,94,65,77,50,88,71,89,76,79,72,79,Writing,Reading,Spelling,Mild
4583,14,34,56,22,31,31,0,46,21,34,37,21,34,Writing,Spelling,Reading,Profound
4584,16,37,29,56,62,36,36,24,8,15,41,45,16,Spelling,Reading,Writing,Severe
4585,15,80,23,60,40,40,18,37,26,34,54,33,32,Spelling,Writing,Reading,Moderate
4586,18,50,50,44,31,44,46,58,61,52,48,40,57,Writing,Reading,Spelling,Moderate
4587,17,38,32,4,23,15,40,1,40,6,25,26,16,Spelling,Reading,Writing,Profound
4588,8,65,35,46,31,30,52,45,23,55,49,38,41,Writing,Spelling,Reading,Severe
4589,8,11,47,44,18,32,30,38,54,18,34,27,37,Writing,Reading,Spelling,Severe
4590,18,41,39,22,24,31,15,10,45,6,34,23,20,Spelling,Writing,Reading,Profound
4591,14,55,15,33,0,35,8,23,1,21,34,14,15,Writing,Spelling,Reading,Profound
4592,17,33,32,29,34,24,14,4,0,35,31,24,13,Spelling,Writing,Reading,Profound
4593,7,38,22,44,17,49,28,28,40,15,35,31,28,Spelling,Writing,Reading,Severe
4594,18,73,58,66,54,57,54,86,63,72,66,55,74,Writing,Reading,Spelling,Mild
4595,6,40,24,56,51,23,53,45,52,19,40,42,39,Spelling,Reading,Writing,Severe
4596,14,64,49,52,33,49,38,70,43,61,55,40,58,Writing,Reading,Spelling,Moderate
4597,12,65,49,64,42,54,38,47,67,26,59,45,47,Writing,Spelling,Reading,Moderate
4598,13,72,78,71,44,25,24,31,59,25,74,31,38,Writing,Spelling,Reading,Moderate
4599,12,63,16,35,43,31,19,31,19,45,38,31,32,Writing,Spelling,Reading,Severe
4600,11,90,100,83,88,76,68,74,64,68,91,77,69,Spelling,Writing,Reading,Mild
4601,7,38,56,59,62,29,68,48,50,31,51,53,43,Spelling,Reading,Writing,Moderate
4602,7,58,29,60,33,78,59,42,43,33,49,57,39,Spelling,Reading,Writing,Moderate
4603,12,65,48,26,12,10,30,34,48,36,46,17,39,Writing,Spelling,Reading,Severe
4604,13,34,44,33,42,18,34,49,11,20,37,31,27,Spelling,Writing,Reading,Severe
4605,11,33,26,27,15,9,55,44,53,7,29,26,35,Writing,Reading,Spelling,Severe
4606,13,59,91,98,83,55,100,59,61,91,83,79,70,Spelling,Writing,Reading,Mild
4607,6,59,40,28,34,17,72,36,50,74,42,41,53,Writing,Reading,Spelling,Moderate
4608,8,44,36,61,56,45,26,53,25,28,47,42,35,Spelling,Writing,Reading,Severe
4609,14,39,61,27,39,27,36,26,19,23,42,34,23,Spelling,Writing,Reading,Severe
4610,15,33,50,28,33,0,16,18,20,37,37,16,25,Writing,Spelling,Reading,Profound
4611,17,29,47,15,41,32,57,40,20,17,30,43,26,Spelling,Reading,Writing,Severe
4612,14,55,38,13,20,41,45,26,60,21,35,35,36,Reading,Writing,Spelling,Severe
4613,11,27,20,44,4,15,40,31,0,20,30,20,17,Spelling,Writing,Reading,Profound
4614,13,16,44,26,29,40,34,24,34,30,29,34,29,Reading,Spelling,Writing,Severe
4615,8,31,55,48,71,48,35,42,29,72,45,51,48,Reading,Spelling,Writing,Moderate
4616,11,23,8,20,33,38,10,17,30,20,17,27,22,Reading,Spelling,Writing,Profound
4617,13,67,41,54,43,53,22,36,69,65,54,39,57,Writing,Reading,Spelling,Moderate
4618,16,21,54,44,31,23,20,28,11,50,40,25,30,Writing,Spelling,Reading,Severe
4619,15,59,53,40,48,22,40,8,40,43,51,37,30,Spelling,Writing,Reading,Severe
4620,6,81,97,82,64,68,77,56,63,87,87,70,69,Spelling,Writing,Reading,Mild
4621,11,97,55,69,77,77,55,61,65,45,74,70,57,Spelling,Writing,Reading,Mild
4622,7,46,17,41,10,23,27,12,31,16,35,20,20,Writing,Spelling,Reading,Profound
4623,8,43,33,68,29,41,19,14,13,39,48,30,22,Spelling,Writing,Reading,Severe
4624,8,28,37,0,24,18,0,10,39,34,22,14,28,Writing,Reading,Spelling,Profound
4625,12,54,33,26,22,3,19,44,43,6,38,15,31,Writing,Spelling,Reading,Severe
4626,8,27,26,62,57,27,5,39,33,48,38,30,40,Writing,Reading,Spelling,Severe
4627,12,46,52,30,17,19,24,30,30,10,43,20,23,Writing,Spelling,Reading,Severe
4628,10,29,45,9,30,31,39,34,25,20,28,33,26,Spelling,Reading,Writing,Profound
4629,11,54,52,52,46,21,36,43,8,19,53,34,23,Spelling,Writing,Reading,Severe
4630,12,43,56,63,43,55,39,38,38,61,54,46,46,Writing,Spelling,Reading,Severe
4631,11,38,60,29,19,50,27,17,44,42,42,32,34,Writing,Spelling,Reading,Moderate
4632,12,27,17,38,0,51,27,35,19,15,27,26,23,Spelling,Writing,Reading,Profound
4633,17,0,42,33,31,8,35,47,0,44,25,25,30,Reading,Writing,Spelling,Profound
4634,12,17,40,23,39,24,28,14,31,58,27,30,34,Reading,Writing,Spelling,Severe
4635,15,39,58,64,66,20,59,37,24,39,54,48,33,Spelling,Writing,Reading,Moderate
4636,6,49,43,46,54,39,1,48,21,45,46,31,38,Writing,Spelling,Reading,Severe
4637,17,13,42,36,46,34,33,1,33,26,30,38,20,Spelling,Reading,Writing,Severe
4638,13,38,60,19,19,40,53,73,34,21,39,37,43,Writing,Reading,Spelling,Moderate
4639,6,26,54,54,34,23,55,26,49,20,45,37,32,Spelling,Writing,Reading,Severe
4640,18,76,58,78,84,79,67,55,70,82,71,77,69,Spelling,Reading,Writing,Mild
4641,7,57,26,75,61,35,40,27,34,70,53,45,44,Spelling,Writing,Reading,Moderate
4642,10,80,95,71,68,91,74,77,91,63,82,78,77,Spelling,Writing,Reading,Mild
4643,10,15,29,43,31,31,23,57,47,34,29,28,46,Writing,Reading,Spelling,Severe
4644,12,60,76,79,45,33,64,49,64,43,72,47,52,Writing,Spelling,Reading,Moderate
4645,18,61,42,53,44,57,20,42,73,33,52,40,49,Writing,Spelling,Reading,Moderate
4646,11,25,25,36,40,25,3,46,41,36,29,23,41,Writing,Reading,Spelling,Severe
4647,9,34,43,58,47,8,11,39,32,41,45,22,37,Writing,Spelling,Reading,Severe
4648,16,45,42,25,30,40,23,33,46,49,37,31,43,Writing,Reading,Spelling,Severe
4649,13,48,67,64,28,27,54,30,52,43,60,36,42,Writing,Spelling,Reading,Moderate
4650,11,53,38,57,78,60,63,65,61,30,49,67,52,Reading,Spelling,Writing,Moderate
4651,13,34,48,52,24,13,57,22,32,12,45,31,22,Spelling,Writing,Reading,Severe
4652,16,16,23,47,57,55,16,21,36,19,29,43,25,Spelling,Reading,Writing,Severe
4653,17,10,28,44,10,33,2,23,47,38,27,15,36,Writing,Reading,Spelling,Profound
4654,14,6,22,21,19,17,10,13,18,35,16,15,22,Writing,Reading,Spelling,Profound
4655,15,4,27,16,30,31,32,24,24,4,16,31,17,Reading,Spelling,Writing,Profound
4656,15,30,32,12,41,42,20,7,24,23,25,34,18,Spelling,Reading,Writing,Profound
4657,7,39,42,84,37,37,60,29,66,25,55,45,40,Spelling,Writing,Reading,Moderate
4658,16,87,100,99,68,60,66,65,60,44,95,65,56,Spelling,Writing,Reading,Mild
4659,18,28,52,51,58,65,34,38,54,34,44,52,42,Spelling,Reading,Writing,Moderate
4660,11,13,35,0,41,30,30,2,0,19,16,34,7,Spelling,Reading,Writing,Profound
4661,11,11,18,30,38,11,52,16,47,16,20,34,26,Reading,Spelling,Writing,Severe
4662,14,30,29,44,12,58,31,59,15,49,34,34,41,Reading,Writing,Spelling,Severe
4663,6,69,23,23,28,55,6,55,35,39,38,30,43,Writing,Reading,Spelling,Severe
4664,12,57,32,48,69,59,37,41,73,77,46,55,64,Reading,Writing,Spelling,Moderate
4665,9,77,32,32,48,23,65,43,78,61,47,45,61,Writing,Reading,Spelling,Moderate
4666,6,48,26,82,57,67,52,53,60,27,52,59,47,Spelling,Reading,Writing,Moderate
4667,15,48,46,51,26,33,35,9,57,14,48,31,27,Spelling,Writing,Reading,Severe
4668,10,51,61,75,35,46,63,44,49,26,62,48,40,Spelling,Writing,Reading,Moderate
4669,12,69,37,48,58,49,38,67,55,60,51,48,61,Writing,Reading,Spelling,Moderate
4670,7,12,33,31,56,55,21,4,51,24,25,44,26,Reading,Spelling,Writing,Severe
4671,16,31,34,60,22,24,43,45,57,18,42,30,40,Writing,Spelling,Reading,Moderate
4672,8,32,61,4,35,42,49,16,50,35,32,42,34,Reading,Spelling,Writing,Severe
4673,9,60,35,36,59,43,31,17,47,42,44,44,35,Spelling,Reading,Writing,Severe
4674,9,91,70,81,90,68,81,76,92,55,81,80,74,Spelling,Writing,Reading,Mild
4675,6,24,47,39,45,63,68,42,40,69,37,59,50,Reading,Spelling,Writing,Moderate
4676,13,30,14,13,12,42,20,14,36,35,19,25,28,Reading,Writing,Spelling,Profound
4677,17,41,49,40,26,57,60,54,72,49,43,48,58,Reading,Writing,Spelling,Moderate
4678,7,22,31,28,31,44,37,30,28,21,27,37,26,Spelling,Reading,Writing,Severe
4679,18,14,36,27,14,35,15,35,34,8,26,21,26,Writing,Reading,Spelling,Profound
4680,14,12,2,0,35,29,23,42,0,10,5,29,17,Reading,Spelling,Writing,Profound
4681,6,37,9,17,8,18,13,14,0,9,21,13,8,Spelling,Writing,Reading,Profound
4682,11,32,55,42,0,36,35,23,16,42,43,24,27,Writing,Spelling,Reading,Severe
4683,9,68,85,58,78,51,93,46,91,64,70,74,67,Spelling,Reading,Writing,Mild
4684,16,41,21,12,16,36,44,28,24,26,25,32,26,Reading,Spelling,Writing,Severe
4685,15,64,32,49,43,53,23,68,48,40,48,40,52,Writing,Reading,Spelling,Moderate
4686,15,57,51,38,31,67,55,69,63,55,49,51,62,Reading,Writing,Spelling,Moderate
4687,18,85,88,98,76,92,76,73,94,64,90,81,77,Spelling,Writing,Reading,Mild
4688,10,19,36,27,49,44,27,48,61,43,27,40,51,Reading,Writing,Spelling,Severe
4689,9,0,24,41,17,14,30,38,19,10,22,20,22,Writing,Reading,Spelling,Profound
4690,9,1,11,52,24,6,12,16,25,38,21,14,26,Writing,Reading,Spelling,Profound
4691,15,56,52,55,39,29,47,55,68,63,54,38,62,Writing,Reading,Spelling,Moderate
4692,7,54,70,47,20,40,46,68,34,63,57,35,55,Writing,Spelling,Reading,Moderate
4693,6,37,39,23,44,39,64,27,32,28,33,49,29,Spelling,Reading,Writing,Severe
4694,8,13,22,40,12,53,23,36,55,35,25,29,42,Reading,Writing,Spelling,Severe
4695,13,50,45,59,29,58,50,49,77,53,51,46,60,Writing,Reading,Spelling,Moderate
4696,17,25,28,28,77,52,24,80,37,52,27,51,56,Reading,Writing,Spelling,Moderate
4697,12,9,10,16,11,26,13,26,6,21,12,17,18,Reading,Writing,Spelling,Profound
4698,12,35,30,41,33,12,31,45,43,40,35,25,43,Writing,Reading,Spelling,Severe
4699,12,42,37,48,47,37,23,9,18,39,42,36,22,Spelling,Writing,Reading,Profound
4700,8,25,35,9,10,24,28,2,26,23,23,21,17,Spelling,Writing,Reading,Severe
4701,16,54,54,54,38,46,50,61,31,34,54,45,42,Spelling,Writing,Reading,Moderate
4702,9,7,28,19,29,57,5,41,52,15,18,30,36,Reading,Writing,Spelling,Severe
4703,14,42,35,68,37,3,19,51,41,56,48,20,49,Writing,Reading,Spelling,Severe
4704,7,47,40,44,28,42,30,31,14,19,44,33,21,Spelling,Writing,Reading,Profound
4705,14,9,62,34,60,19,39,55,13,15,35,39,28,Spelling,Reading,Writing,Severe
4706,14,31,39,54,28,32,8,37,24,41,41,23,34,Writing,Spelling,Reading,Severe
4707,18,31,27,28,28,25,8,0,16,0,29,20,5,Spelling,Writing,Reading,Profound
4708,6,0,33,19,21,33,13,34,23,18,17,22,25,Reading,Writing,Spelling,Profound
4709,16,55,26,50,10,23,40,46,56,33,44,24,45,Writing,Reading,Spelling,Severe
4710,10,36,28,54,73,48,38,13,71,73,39,53,52,Reading,Spelling,Writing,Moderate
4711,6,14,13,36,16,39,11,17,8,44,21,22,23,Reading,Writing,Spelling,Profound
4712,8,100,93,71,81,45,75,51,58,91,88,67,67,Writing,Spelling,Reading,Mild
4713,8,65,46,44,42,51,27,8,27,18,52,40,18,Spelling,Writing,Reading,Severe
4714,17,50,55,52,48,39,22,53,52,59,52,36,55,Writing,Reading,Spelling,Severe
4715,12,50,20,43,22,9,30,49,31,59,38,20,46,Writing,Reading,Spelling,Severe
4716,16,51,28,44,36,42,32,23,37,57,41,37,39,Writing,Spelling,Reading,Severe
4717,17,50,42,24,49,20,20,34,65,45,39,30,48,Writing,Reading,Spelling,Severe
4718,16,64,76,70,37,69,57,73,52,46,70,54,57,Writing,Spelling,Reading,Moderate
4719,18,52,1,31,29,17,2,31,0,18,28,16,16,Writing,Spelling,Reading,Profound
4720,16,48,33,56,42,57,46,54,30,50,46,48,45,Spelling,Reading,Writing,Severe
4721,8,2,1,12,29,43,18,27,0,30,5,30,19,Reading,Spelling,Writing,Profound
4722,10,64,44,23,55,77,75,21,17,33,44,69,24,Spelling,Reading,Writing,Moderate
4723,16,16,15,46,27,16,50,20,32,33,26,31,28,Reading,Spelling,Writing,Severe
4724,6,21,0,24,22,2,14,20,10,0,15,13,10,Spelling,Writing,Reading,Profound
4725,12,70,43,54,38,54,57,23,46,68,56,50,46,Spelling,Writing,Reading,Moderate
4726,8,26,15,20,46,21,6,37,20,15,20,24,24,Reading,Writing,Spelling,Profound
4727,11,21,35,63,53,51,17,25,56,47,40,40,43,Reading,Writing,Spelling,Severe
4728,11,12,9,19,16,25,0,19,34,7,13,14,20,Reading,Writing,Spelling,Profound
4729,10,66,30,45,60,44,32,70,56,23,47,45,50,Writing,Reading,Spelling,Moderate
4730,8,23,69,39,36,22,51,27,42,29,44,36,33,Spelling,Writing,Reading,Severe
4731,12,9,45,48,23,58,51,9,25,23,34,44,19,Spelling,Reading,Writing,Severe
4732,11,93,72,88,73,81,70,72,72,59,84,75,68,Spelling,Writing,Reading,Mild
4733,12,41,35,45,5,11,23,40,39,29,40,13,36,Writing,Spelling,Reading,Severe
4734,10,67,95,78,55,85,81,89,63,84,80,74,79,Writing,Spelling,Reading,Mild
4735,16,73,69,60,61,52,76,58,39,70,67,63,56,Spelling,Writing,Reading,Mild
4736,14,21,20,30,8,14,16,15,0,17,24,13,11,Spelling,Writing,Reading,Profound
4737,17,57,82,70,41,65,57,67,52,42,70,54,54,Writing,Spelling,Reading,Moderate
4738,8,46,36,54,29,66,74,20,72,59,45,56,50,Reading,Spelling,Writing,Moderate
4739,10,12,60,28,61,33,42,4,4,4,33,45,4,Spelling,Reading,Writing,Severe
4740,8,14,24,42,38,15,27,3,12,29,27,27,15,Spelling,Reading,Writing,Severe
4741,6,40,35,16,14,41,40,2,40,12,30,32,18,Spelling,Reading,Writing,Profound
4742,6,65,86,74,63,58,59,72,74,55,75,60,67,Writing,Spelling,Reading,Mild
4743,11,26,42,10,1,14,18,21,27,10,26,11,19,Writing,Spelling,Reading,Profound
4744,12,37,21,31,13,25,31,9,25,18,30,23,17,Spelling,Writing,Reading,Severe
4745,8,12,20,20,0,20,55,45,37,35,17,25,39,Reading,Writing,Spelling,Severe
4746,7,46,14,25,0,4,37,20,28,30,28,14,26,Writing,Spelling,Reading,Profound
4747,18,50,41,14,16,18,8,11,16,26,35,14,18,Writing,Spelling,Reading,Profound
4748,14,14,6,11,20,44,36,43,29,48,10,33,40,Reading,Writing,Spelling,Severe
4749,18,30,31,16,33,40,18,18,13,23,26,30,18,Spelling,Reading,Writing,Profound
4750,15,56,49,55,28,66,11,13,58,30,53,35,34,Spelling,Writing,Reading,Severe
4751,13,58,66,61,56,49,38,57,35,61,62,48,51,Writing,Spelling,Reading,Moderate
4752,18,8,16,25,25,12,24,12,7,23,16,20,14,Spelling,Reading,Writing,Profound
4753,11,36,31,37,0,24,45,16,33,50,35,23,33,Writing,Spelling,Reading,Profound
4754,14,67,100,79,76,80,45,88,82,43,82,67,71,Writing,Spelling,Reading,Mild
4755,16,42,22,20,21,14,42,46,46,27,28,26,40,Writing,Reading,Spelling,Severe
4756,13,43,39,31,18,43,22,14,27,16,38,28,19,Spelling,Writing,Reading,Severe
4757,11,31,53,40,24,44,49,30,37,23,41,39,30,Spelling,Writing,Reading,Severe
4758,8,42,31,22,19,21,17,0,0,35,32,19,12,Spelling,Writing,Reading,Profound
4759,18,31,66,60,69,39,60,32,45,54,52,56,44,Spelling,Reading,Writing,Moderate
4760,11,26,30,55,22,24,4,48,21,21,37,17,30,Writing,Spelling,Reading,Severe
4761,17,27,49,69,77,65,40,34,39,41,48,61,38,Spelling,Reading,Writing,Moderate
4762,8,47,17,17,6,26,37,61,35,35,27,23,44,Writing,Reading,Spelling,Severe
4763,18,55,67,36,22,5,36,14,45,35,53,21,31,Writing,Spelling,Reading,Severe
4764,18,33,44,20,13,1,39,35,46,44,32,18,42,Writing,Reading,Spelling,Severe
4765,16,41,52,32,61,42,57,37,57,17,42,53,37,Spelling,Reading,Writing,Moderate
4766,11,20,1,7,38,12,51,44,18,44,9,34,35,Reading,Writing,Spelling,Profound
4767,9,58,68,73,55,63,37,29,63,48,66,52,47,Spelling,Writing,Reading,Moderate
4768,14,50,73,83,54,79,50,56,38,28,69,61,41,Spelling,Writing,Reading,Moderate
4769,6,91,83,90,86,64,71,58,86,62,88,74,69,Spelling,Writing,Reading,Mild
4770,11,6,52,21,47,27,16,37,41,39,26,30,39,Reading,Writing,Spelling,Severe
4771,8,21,0,17,35,12,28,16,34,0,13,25,17,Reading,Spelling,Writing,Profound
4772,6,54,53,29,32,9,7,13,24,17,45,16,18,Writing,Spelling,Reading,Severe
4773,10,44,49,48,47,54,45,24,69,36,47,49,43,Spelling,Reading,Writing,Moderate
4774,12,24,14,40,33,17,25,44,33,34,26,25,37,Writing,Reading,Spelling,Severe
4775,14,33,31,40,31,35,30,27,9,22,35,32,19,Spelling,Writing,Reading,Profound
4776,8,65,43,68,38,67,63,24,19,42,59,56,28,Spelling,Writing,Reading,Moderate
4777,18,45,12,19,37,13,22,18,8,31,25,24,19,Spelling,Writing,Reading,Profound
4778,7,32,65,27,45,38,59,74,24,52,41,47,50,Reading,Writing,Spelling,Moderate
4779,7,75,72,67,52,66,64,42,62,81,71,61,62,Writing,Spelling,Reading,Mild
4780,14,19,25,28,22,7,33,8,6,31,24,21,15,Spelling,Writing,Reading,Profound
4781,9,30,54,77,73,74,60,33,18,38,54,69,30,Spelling,Reading,Writing,Moderate
4782,12,34,12,38,31,7,51,14,0,9,28,30,8,Spelling,Reading,Writing,Profound
4783,11,53,1,4,0,16,36,34,6,44,19,17,28,Writing,Reading,Spelling,Profound
4784,13,0,34,4,39,14,37,8,16,18,13,30,14,Reading,Spelling,Writing,Profound
4785,10,66,31,71,58,42,71,29,56,64,56,57,50,Spelling,Reading,Writing,Moderate
4786,12,41,35,16,21,27,5,25,31,39,31,18,32,Writing,Reading,Spelling,Profound
4787,6,46,56,57,33,42,37,58,52,31,53,37,47,Writing,Spelling,Reading,Moderate
4788,13,47,40,36,28,21,36,14,18,15,41,28,16,Spelling,Writing,Reading,Profound
4789,6,12,24,30,30,6,40,58,17,43,22,25,39,Reading,Writing,Spelling,Severe
4790,9,73,52,63,38,41,35,42,41,70,63,38,51,Writing,Spelling,Reading,Moderate
4791,13,1,20,37,44,18,9,13,25,10,19,24,16,Spelling,Reading,Writing,Profound
4792,11,52,63,61,36,30,42,56,25,60,59,36,47,Writing,Spelling,Reading,Severe
4793,14,68,83,99,84,61,49,91,73,73,83,65,79,Writing,Spelling,Reading,Mild
4794,11,46,38,26,19,61,11,41,58,19,37,30,39,Writing,Reading,Spelling,Severe
4795,7,32,42,11,14,21,30,56,52,20,28,22,43,Writing,Reading,Spelling,Severe
4796,17,61,31,82,65,48,56,23,56,65,58,56,48,Spelling,Writing,Reading,Moderate
4797,14,62,74,64,81,80,64,61,86,77,67,75,75,Reading,Writing,Spelling,Mild
4798,16,24,27,53,19,19,38,58,20,47,35,25,42,Writing,Reading,Spelling,Severe
4799,16,20,19,8,24,43,27,11,26,14,16,31,17,Reading,Spelling,Writing,Profound
4800,6,60,71,68,47,49,24,40,45,38,66,40,41,Writing,Spelling,Reading,Moderate
4801,14,38,46,18,21,38,61,39,49,14,34,40,34,Reading,Spelling,Writing,Severe
4802,6,54,78,53,41,57,29,36,70,72,62,42,59,Writing,Spelling,Reading,Moderate
4803,14,13,25,30,8,24,19,6,13,0,23,17,6,Spelling,Writing,Reading,Profound
4804,18,9,35,31,9,28,44,42,49,32,25,27,41,Reading,Writing,Spelling,Severe
4805,13,10,26,50,38,18,41,30,7,53,29,32,30,Reading,Spelling,Writing,Severe
4806,15,47,79,46,43,73,30,31,50,45,57,49,42,Spelling,Writing,Reading,Moderate
4807,8,1,2,42,12,11,37,25,4,28,15,20,19,Reading,Spelling,Writing,Profound
4808,15,38,18,10,40,2,53,36,17,24,22,32,26,Reading,Spelling,Writing,Severe
4809,18,59,68,86,49,65,49,80,43,64,71,54,62,Writing,Spelling,Reading,Mild
4810,10,74,80,100,79,82,75,91,91,52,85,79,78,Spelling,Writing,Reading,Mild
4811,18,70,15,35,42,32,32,34,21,48,40,35,34,Spelling,Writing,Reading,Severe
4812,15,22,49,61,57,38,54,46,53,66,44,50,55,Reading,Writing,Spelling,Moderate
4813,6,33,35,9,24,27,26,30,25,24,26,26,26,Reading,Writing,Spelling,Profound
4814,11,45,46,33,34,41,18,23,20,17,41,31,20,Spelling,Writing,Reading,Severe
4815,13,83,86,92,74,55,93,58,87,86,87,74,77,Writing,Spelling,Reading,Mild
4816,6,29,42,39,24,31,17,15,47,6,37,24,23,Spelling,Writing,Reading,Severe
4817,15,23,29,46,45,7,4,34,19,6,33,19,20,Writing,Spelling,Reading,Profound
4818,6,10,14,5,43,18,24,17,25,5,10,28,16,Reading,Spelling,Writing,Profound
4819,9,17,48,9,12,17,25,12,15,34,25,18,20,Writing,Spelling,Reading,Profound
4820,17,53,49,57,40,21,26,69,55,60,53,29,61,Writing,Reading,Spelling,Moderate
4821,9,51,22,40,33,42,40,12,40,47,38,38,33,Spelling,Reading,Writing,Severe
4822,9,51,88,44,56,58,67,82,54,95,61,60,77,Writing,Reading,Spelling,Mild
4823,16,7,15,47,0,7,9,12,4,20,23,5,12,Writing,Spelling,Reading,Profound
4824,17,71,72,65,51,77,39,49,45,59,69,56,51,Spelling,Writing,Reading,Moderate
4825,8,53,52,38,31,63,68,59,42,31,48,54,44,Spelling,Reading,Writing,Moderate
4826,18,28,45,53,53,71,64,37,55,19,42,63,37,Spelling,Reading,Writing,Moderate
4827,18,52,19,15,26,18,31,19,46,25,29,25,30,Writing,Reading,Spelling,Profound
4828,11,19,36,20,26,19,35,23,27,6,25,27,19,Spelling,Reading,Writing,Profound
4829,15,12,29,0,26,0,21,19,31,8,14,16,19,Reading,Writing,Spelling,Profound
4830,8,40,46,16,32,10,20,34,14,39,34,21,29,Writing,Spelling,Reading,Profound
